"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1.0,10,4.042515,0.0,0.0,0.0,0.0,3.892954,0.0,3.963214,0.0,2.8582227,0.0,0.0,0.0,0.0,3.8977313,0.0,0.0,0.0,2.831404,0.0,0.0,2.2643728,0.0,0.0,0.0,1.6003861,2.0321543,2.3898408,3.6931207,2.8886023,3.4617414,4.3206267,0.0,0.0,1.9741187,0.0,0.0,2.338848,3.5096738,4.6227384,0.0,2.6840003,2.4109647,0.0,0.0,0.0,3.8047488,0.0,4.4261255,0.0,4.1645947,0.0,0.0,0.0,0.0,0.0,2.639636,3.9537392,1.6178967,0.0,0.0,3.5741878,0.0,0.0,0.0,0.0,0.55903846,0.0,2.968909,4.4654646,3.6240067,0.0,0.0,4.2792473,0.0,0.0,0.0,5.103215,0.0,0.0,3.6744623,0.0,0.0,2.8149397,0.0,1.0000453,5.1985,0.0,3.958627,4.536812,4.1108193,3.4133067,0.0,2.420584,3.8949523,2.3483577,0.0,3.7596447,3.2191255,0.0,2.5640156,0.0,3.1443949,1.9532797,0.0,0.0,0.0,0.0,2.036754,0.0,3.365838,3.795782,0.0,4.376449,0.0,4.203545,0.0,0.0,3.2319334,0.0,3.368276,3.2528677,4.674158,1.8023851,0.0,0.0,3.3457794,2.93952
1.0,10,4.042515,0.0,0.0,0.0,0.0,3.892954,0.0,3.963213,0.0,2.8582232,0.0,0.0,0.0,0.0,3.897732,0.0,0.0,0.0,2.8314037,0.0,0.0,2.264373,0.0,0.0,0.0,1.6003863,2.0321538,2.3898408,3.6931198,2.8886025,3.461742,4.3206267,0.0,0.0,1.974119,0.0,0.0,2.3388486,3.5096738,4.6227384,0.0,2.6840005,2.4109647,0.0,0.0,0.0,3.804748,0.0,4.4261255,0.0,4.164595,0.0,0.0,0.0,0.0,0.0,2.639636,3.9537385,1.6178964,0.0,0.0,3.5741885,0.0,0.0,0.0,0.0,0.5590384,0.0,2.9689085,4.465465,3.624007,0.0,0.0,4.2792473,0.0,0.0,0.0,5.1032157,0.0,0.0,3.674463,0.0,0.0,2.81494,0.0,1.0000452,5.1985,0.0,3.958627,4.536813,4.1108184,3.4133067,0.0,2.4205835,3.8949525,2.3483586,0.0,3.7596443,3.219126,0.0,2.5640152,0.0,3.1443944,1.9532793,0.0,0.0,0.0,0.0,2.0367541,0.0,3.365839,3.7957816,0.0,4.3764486,0.0,4.203544,0.0,0.0,3.2319336,0.0,3.3682754,3.2528675,4.674157,1.8023853,0.0,0.0,3.34578,2.9395208
1.0,10,4.0425153,0.0,0.0,0.0,0.0,3.892955,0.0,3.9632108,0.0,2.8582237,0.0,0.0,0.0,0.0,3.8977323,0.0,0.0,0.0,2.831405,0.0,0.0,2.2643735,0.0,0.0,0.0,1.6003869,2.032153,2.3898413,3.69312,2.8886027,3.4617438,4.3206263,0.0,0.0,1.974119,0.0,0.0,2.338848,3.5096734,4.622739,0.0,2.684,2.4109638,0.0,0.0,0.0,3.804749,0.0,4.426124,0.0,4.164595,0.0,0.0,0.0,0.0,0.0,2.6396356,3.9537385,1.6178954,0.0,0.0,3.57419,0.0,0.0,0.0,0.0,0.55903864,0.0,2.9689083,4.465465,3.6240072,0.0,0.0,4.279247,0.0,0.0,0.0,5.1032166,0.0,0.0,3.6744626,0.0,0.0,2.8149385,0.0,1.0000461,5.1985006,0.0,3.958626,4.536813,4.1108184,3.4133074,0.0,2.4205842,3.894955,2.3483584,0.0,3.7596438,3.2191253,0.0,2.5640168,0.0,3.1443975,1.9532804,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658385,3.7957814,0.0,4.3764477,0.0,4.203545,0.0,0.0,3.2319329,0.0,3.3682752,3.2528677,4.6741576,1.8023843,0.0,0.0,3.3457797,2.9395206
1.0,10,4.042515,0.0,0.0,0.0,0.0,3.8929543,0.0,3.9632123,0.0,2.8582232,0.0,0.0,0.0,0.0,3.897733,0.0,0.0,0.0,2.831405,0.0,0.0,2.264373,0.0,0.0,0.0,1.6003871,2.0321538,2.3898406,3.6931195,2.888602,3.461745,4.320627,0.0,0.0,1.974119,0.0,0.0,2.3388484,3.5096743,4.6227384,0.0,2.6840003,2.410965,0.0,0.0,0.0,3.8047495,0.0,4.4261227,0.0,4.164595,0.0,0.0,0.0,0.0,0.0,2.6396348,3.953738,1.6178958,0.0,0.0,3.57419,0.0,0.0,0.0,0.0,0.55903804,0.0,2.968907,4.465465,3.624007,0.0,0.0,4.2792463,0.0,0.0,0.0,5.103216,0.0,0.0,3.674462,0.0,0.0,2.814939,0.0,1.0000458,5.1985,0.0,3.9586258,4.5368123,4.110819,3.4133074,0.0,2.4205842,3.8949544,2.3483593,0.0,3.7596443,3.2191255,0.0,2.5640166,0.0,3.1443965,1.9532794,0.0,0.0,0.0,0.0,2.0367546,0.0,3.3658385,3.7957816,0.0,4.3764477,0.0,4.203545,0.0,0.0,3.2319334,0.0,3.3682747,3.252868,4.674159,1.8023843,0.0,0.0,3.3457801,2.9395204
1.0,20,4.042514,0.0,0.0,0.0,0.0,3.892955,0.0,3.9632094,0.0,2.8582284,0.0,0.0,0.0,0.0,3.8977342,0.0,0.0,0.0,2.8314097,0.0,0.0,2.2643805,0.0,0.0,0.0,1.6003819,2.0321498,2.389848,3.693123,2.8886018,3.4617422,4.3206277,0.0,0.0,1.974121,0.0,0.0,2.3388464,3.5096757,4.6227436,0.0,2.6839964,2.4109604,0.0,0.0,0.0,3.8047462,0.0,4.426125,0.0,4.1646004,0.0,0.0,0.0,0.0,0.0,2.6396327,3.9537408,1.6178956,0.0,0.0,3.574192,0.0,0.0,0.0,0.0,0.5590394,0.0,2.9689133,4.465471,3.6240082,0.0,0.0,4.2792454,0.0,0.0,0.0,5.1032205,0.0,0.0,3.6744595,0.0,0.0,2.8149364,0.0,1.0000489,5.198497,0.0,3.9586263,4.5368137,4.110815,3.4133048,0.0,2.4205816,3.8949537,2.3483517,0.0,3.7596483,3.2191288,0.0,2.5640175,0.0,3.1443963,1.9532781,0.0,0.0,0.0,0.0,2.0367544,0.0,3.3658378,3.795783,0.0,4.3764434,0.0,4.2035475,0.0,0.0,3.2319345,0.0,3.3682694,3.2528646,4.6741576,1.8023788,0.0,0.0,3.345785,2.9395175
1.0,20,4.042514,0.0,0.0,0.0,0.0,3.8929539,0.0,3.963209,0.0,2.8582282,0.0,0.0,0.0,0.0,3.8977334,0.0,0.0,0.0,2.8314078,0.0,0.0,2.2643807,0.0,0.0,0.0,1.600381,2.0321503,2.389847,3.6931233,2.8886025,3.4617414,4.320627,0.0,0.0,1.9741217,0.0,0.0,2.3388464,3.509676,4.6227436,0.0,2.6839967,2.4109604,0.0,0.0,0.0,3.8047466,0.0,4.4261255,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.6396325,3.9537404,1.617896,0.0,0.0,3.574192,0.0,0.0,0.0,0.0,0.5590397,0.0,2.9689136,4.4654703,3.6240075,0.0,0.0,4.279245,0.0,0.0,0.0,5.10322,0.0,0.0,3.6744597,0.0,0.0,2.8149374,0.0,1.0000489,5.198496,0.0,3.9586275,4.5368133,4.110815,3.413304,0.0,2.4205816,3.8949525,2.348352,0.0,3.7596483,3.2191284,0.0,2.564017,0.0,3.144396,1.9532776,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658373,3.7957833,0.0,4.376444,0.0,4.2035484,0.0,0.0,3.2319353,0.0,3.3682718,3.252864,4.674158,1.802379,0.0,0.0,3.3457842,2.939518
1.0,20,4.0425134,0.0,0.0,0.0,0.0,3.8929543,0.0,3.9632084,0.0,2.858229,0.0,0.0,0.0,0.0,3.8977346,0.0,0.0,0.0,2.8314078,0.0,0.0,2.2643805,0.0,0.0,0.0,1.6003813,2.0321488,2.3898482,3.6931226,2.8886015,3.4617417,4.320628,0.0,0.0,1.9741215,0.0,0.0,2.3388464,3.5096762,4.6227427,0.0,2.6839964,2.4109604,0.0,0.0,0.0,3.8047454,0.0,4.426125,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.639633,3.95374,1.6178962,0.0,0.0,3.5741928,0.0,0.0,0.0,0.0,0.5590395,0.0,2.9689128,4.465471,3.6240082,0.0,0.0,4.2792454,0.0,0.0,0.0,5.10322,0.0,0.0,3.6744592,0.0,0.0,2.8149374,0.0,1.0000491,5.1984954,0.0,3.9586275,4.536814,4.110815,3.4133039,0.0,2.420581,3.8949528,2.348352,0.0,3.759648,3.2191284,0.0,2.5640166,0.0,3.1443954,1.9532772,0.0,0.0,0.0,0.0,2.0367548,0.0,3.365838,3.7957833,0.0,4.3764434,0.0,4.203548,0.0,0.0,3.231935,0.0,3.3682709,3.2528632,4.6741576,1.8023791,0.0,0.0,3.3457851,2.939518
1.0,20,4.042514,0.0,0.0,0.0,0.0,3.8929539,0.0,3.9632084,0.0,2.8582282,0.0,0.0,0.0,0.0,3.8977334,0.0,0.0,0.0,2.8314075,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003804,2.0321498,2.3898478,3.693123,2.8886018,3.4617405,4.320627,0.0,0.0,1.9741222,0.0,0.0,2.338846,3.5096765,4.6227436,0.0,2.683996,2.4109604,0.0,0.0,0.0,3.8047457,0.0,4.426125,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.6396334,3.9537404,1.6178962,0.0,0.0,3.574192,0.0,0.0,0.0,0.0,0.55903965,0.0,2.9689128,4.46547,3.6240077,0.0,0.0,4.279245,0.0,0.0,0.0,5.103219,0.0,0.0,3.6744595,0.0,0.0,2.814937,0.0,1.0000489,5.198495,0.0,3.958628,4.536814,4.110816,3.4133031,0.0,2.4205816,3.894952,2.3483524,0.0,3.7596493,3.219128,0.0,2.5640173,0.0,3.1443958,1.9532773,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658376,3.7957835,0.0,4.3764434,0.0,4.2035484,0.0,0.0,3.2319348,0.0,3.368271,3.2528636,4.674157,1.8023791,0.0,0.0,3.3457844,2.9395173
1.0,20,4.0425134,0.0,0.0,0.0,0.0,3.8929539,0.0,3.963208,0.0,2.858229,0.0,0.0,0.0,0.0,3.897735,0.0,0.0,0.0,2.831408,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003808,2.0321498,2.389848,3.693123,2.8886023,3.461741,4.3206277,0.0,0.0,1.9741217,0.0,0.0,2.3388464,3.5096755,4.622743,0.0,2.6839964,2.4109604,0.0,0.0,0.0,3.8047454,0.0,4.426125,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396325,3.9537404,1.617896,0.0,0.0,3.5741932,0.0,0.0,0.0,0.0,0.55903935,0.0,2.968913,4.4654713,3.6240077,0.0,0.0,4.2792444,0.0,0.0,0.0,5.103221,0.0,0.0,3.6744592,0.0,0.0,2.8149376,0.0,1.0000491,5.1984954,0.0,3.9586275,4.5368133,4.1108146,3.4133031,0.0,2.4205813,3.8949535,2.3483524,0.0,3.7596493,3.2191288,0.0,2.5640168,0.0,3.1443956,1.9532766,0.0,0.0,0.0,0.0,2.0367546,0.0,3.3658376,3.7957828,0.0,4.376443,0.0,4.203548,0.0,0.0,3.2319348,0.0,3.3682704,3.2528627,4.674157,1.802379,0.0,0.0,3.3457851,2.939518
1.0,20,4.0425134,0.0,0.0,0.0,0.0,3.8929546,0.0,3.963208,0.0,2.8582284,0.0,0.0,0.0,0.0,3.8977342,0.0,0.0,0.0,2.831408,0.0,0.0,2.2643807,0.0,0.0,0.0,1.6003813,2.0321493,2.3898482,3.6931236,2.888602,3.4617417,4.3206277,0.0,0.0,1.9741217,0.0,0.0,2.338847,3.5096755,4.6227436,0.0,2.683997,2.41096,0.0,0.0,0.0,3.804745,0.0,4.426125,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.6396322,3.9537408,1.6178955,0.0,0.0,3.5741928,0.0,0.0,0.0,0.0,0.55903983,0.0,2.968913,4.465471,3.6240082,0.0,0.0,4.2792454,0.0,0.0,0.0,5.1032205,0.0,0.0,3.674459,0.0,0.0,2.814937,0.0,1.0000489,5.1984954,0.0,3.958627,4.536814,4.110815,3.4133036,0.0,2.4205816,3.8949533,2.3483524,0.0,3.759648,3.2191281,0.0,2.564016,0.0,3.144396,1.9532778,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658376,3.795783,0.0,4.3764424,0.0,4.2035475,0.0,0.0,3.2319343,0.0,3.3682709,3.2528636,4.6741567,1.8023789,0.0,0.0,3.345785,2.9395177
1.0,20,4.0425124,0.0,0.0,0.0,0.0,3.8929536,0.0,3.963209,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977346,0.0,0.0,0.0,2.8314075,0.0,0.0,2.2643805,0.0,0.0,0.0,1.6003807,2.0321488,2.389849,3.693123,2.8886018,3.4617405,4.3206286,0.0,0.0,1.974121,0.0,0.0,2.3388462,3.5096757,4.6227436,0.0,2.683996,2.4109607,0.0,0.0,0.0,3.8047447,0.0,4.4261255,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396327,3.9537404,1.6178963,0.0,0.0,3.5741925,0.0,0.0,0.0,0.0,0.55903953,0.0,2.9689138,4.465471,3.6240077,0.0,0.0,4.279246,0.0,0.0,0.0,5.1032195,0.0,0.0,3.6744592,0.0,0.0,2.8149376,0.0,1.0000489,5.198495,0.0,3.9586277,4.5368147,4.110814,3.413303,0.0,2.4205813,3.8949525,2.348352,0.0,3.759648,3.2191286,0.0,2.5640163,0.0,3.1443946,1.9532766,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658383,3.7957833,0.0,4.3764434,0.0,4.2035475,0.0,0.0,3.231936,0.0,3.3682704,3.252863,4.6741567,1.802379,0.0,0.0,3.3457851,2.9395185
1.0,20,4.042513,0.0,0.0,0.0,0.0,3.8929543,0.0,3.9632094,0.0,2.8582287,0.0,0.0,0.0,0.0,3.8977342,0.0,0.0,0.0,2.8314083,0.0,0.0,2.2643805,0.0,0.0,0.0,1.6003809,2.0321498,2.3898482,3.6931233,2.8886015,3.4617407,4.320628,0.0,0.0,1.9741215,0.0,0.0,2.3388464,3.509676,4.6227427,0.0,2.6839967,2.4109607,0.0,0.0,0.0,3.804746,0.0,4.4261255,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.6396325,3.9537408,1.6178962,0.0,0.0,3.574193,0.0,0.0,0.0,0.0,0.55903953,0.0,2.9689136,4.4654713,3.6240077,0.0,0.0,4.2792454,0.0,0.0,0.0,5.1032195,0.0,0.0,3.6744597,0.0,0.0,2.8149366,0.0,1.0000488,5.198496,0.0,3.9586267,4.536814,4.1108155,3.4133036,0.0,2.4205813,3.894953,2.3483515,0.0,3.7596478,3.2191284,0.0,2.5640168,0.0,3.1443956,1.953277,0.0,0.0,0.0,0.0,2.036754,0.0,3.3658383,3.7957833,0.0,4.376443,0.0,4.2035475,0.0,0.0,3.2319345,0.0,3.3682702,3.2528636,4.6741576,1.8023788,0.0,0.0,3.345785,2.9395182
1.0,20,4.042513,0.0,0.0,0.0,0.0,3.8929536,0.0,3.963208,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977349,0.0,0.0,0.0,2.831408,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003807,2.0321488,2.3898475,3.6931212,2.8886003,3.4617407,4.320628,0.0,0.0,1.9741217,0.0,0.0,2.338846,3.5096762,4.622741,0.0,2.6839957,2.4109597,0.0,0.0,0.0,3.8047457,0.0,4.4261246,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396322,3.9537394,1.6178972,0.0,0.0,3.5741923,0.0,0.0,0.0,0.0,0.5590394,0.0,2.968913,4.46547,3.624007,0.0,0.0,4.2792454,0.0,0.0,0.0,5.10322,0.0,0.0,3.6744597,0.0,0.0,2.8149364,0.0,1.0000495,5.198495,0.0,3.9586282,4.5368147,4.110814,3.413302,0.0,2.4205806,3.8949525,2.3483524,0.0,3.759648,3.219128,0.0,2.5640168,0.0,3.1443944,1.9532768,0.0,0.0,0.0,0.0,2.0367556,0.0,3.3658378,3.7957833,0.0,4.376443,0.0,4.203547,0.0,0.0,3.231935,0.0,3.3682702,3.2528622,4.674156,1.8023785,0.0,0.0,3.3457854,2.9395175
1.0,20,4.042513,0.0,0.0,0.0,0.0,3.8929536,0.0,3.963208,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977354,0.0,0.0,0.0,2.8314073,0.0,0.0,2.2643816,0.0,0.0,0.0,1.60038,2.0321481,2.3898478,3.6931226,2.8886013,3.461741,4.3206277,0.0,0.0,1.9741217,0.0,0.0,2.3388467,3.509676,4.6227436,0.0,2.6839962,2.4109597,0.0,0.0,0.0,3.8047447,0.0,4.4261255,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.639632,3.95374,1.6178961,0.0,0.0,3.5741937,0.0,0.0,0.0,0.0,0.55903983,0.0,2.968913,4.465471,3.624008,0.0,0.0,4.2792444,0.0,0.0,0.0,5.1032214,0.0,0.0,3.6744597,0.0,0.0,2.8149378,0.0,1.0000492,5.1984944,0.0,3.9586275,4.5368147,4.1108146,3.4133022,0.0,2.4205809,3.8949528,2.348352,0.0,3.7596486,3.2191281,0.0,2.5640168,0.0,3.144395,1.9532771,0.0,0.0,0.0,0.0,2.036755,0.0,3.3658378,3.795784,0.0,4.3764424,0.0,4.2035484,0.0,0.0,3.231934,0.0,3.3682704,3.252862,4.674156,1.8023783,0.0,0.0,3.345786,2.9395187
1.0,20,4.0425124,0.0,0.0,0.0,0.0,3.8929546,0.0,3.9632084,0.0,2.8582299,0.0,0.0,0.0,0.0,3.897737,0.0,0.0,0.0,2.831408,0.0,0.0,2.2643814,0.0,0.0,0.0,1.6003802,2.0321481,2.3898478,3.6931217,2.8885999,3.461741,4.320629,0.0,0.0,1.9741224,0.0,0.0,2.3388464,3.5096755,4.622741,0.0,2.683995,2.4109597,0.0,0.0,0.0,3.8047447,0.0,4.4261246,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396317,3.9537394,1.617897,0.0,0.0,3.574194,0.0,0.0,0.0,0.0,0.55903906,0.0,2.9689128,4.46547,3.6240072,0.0,0.0,4.2792454,0.0,0.0,0.0,5.10322,0.0,0.0,3.6744597,0.0,0.0,2.8149369,0.0,1.0000497,5.198495,0.0,3.958629,4.5368156,4.110814,3.4133022,0.0,2.4205804,3.894953,2.3483527,0.0,3.7596478,3.2191284,0.0,2.564017,0.0,3.1443946,1.9532766,0.0,0.0,0.0,0.0,2.0367548,0.0,3.365838,3.795784,0.0,4.3764415,0.0,4.2035475,0.0,0.0,3.2319345,0.0,3.36827,3.2528613,4.6741557,1.8023787,0.0,0.0,3.345786,2.9395185
1.0,20,4.042514,0.0,0.0,0.0,0.0,3.892954,0.0,3.963208,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977356,0.0,0.0,0.0,2.8314092,0.0,0.0,2.2643812,0.0,0.0,0.0,1.6003809,2.0321498,2.389848,3.6931224,2.8886003,3.461742,4.3206277,0.0,0.0,1.9741213,0.0,0.0,2.3388467,3.5096755,4.622743,0.0,2.6839967,2.4109604,0.0,0.0,0.0,3.8047452,0.0,4.4261246,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396317,3.95374,1.6178958,0.0,0.0,3.5741937,0.0,0.0,0.0,0.0,0.55903924,0.0,2.9689126,4.465471,3.6240084,0.0,0.0,4.279245,0.0,0.0,0.0,5.1032195,0.0,0.0,3.6744595,0.0,0.0,2.8149364,0.0,1.0000491,5.198496,0.0,3.9586275,4.536815,4.110815,3.4133034,0.0,2.420582,3.8949533,2.348352,0.0,3.7596486,3.2191277,0.0,2.5640175,0.0,3.1443956,1.9532769,0.0,0.0,0.0,0.0,2.0367544,0.0,3.3658385,3.7957823,0.0,4.376443,0.0,4.203547,0.0,0.0,3.2319345,0.0,3.36827,3.2528632,4.674157,1.8023787,0.0,0.0,3.3457854,2.9395177
1.0,20,4.042513,0.0,0.0,0.0,0.0,3.8929548,0.0,3.9632075,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977354,0.0,0.0,0.0,2.8314087,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003805,2.0321481,2.3898485,3.6931226,2.888601,3.4617403,4.320628,0.0,0.0,1.9741217,0.0,0.0,2.3388467,3.5096762,4.622743,0.0,2.6839957,2.4109597,0.0,0.0,0.0,3.804745,0.0,4.4261255,0.0,4.164602,0.0,0.0,0.0,0.0,0.0,2.6396327,3.95374,1.6178961,0.0,0.0,3.5741932,0.0,0.0,0.0,0.0,0.5590396,0.0,2.968914,4.465471,3.624008,0.0,0.0,4.2792454,0.0,0.0,0.0,5.1032205,0.0,0.0,3.6744597,0.0,0.0,2.8149369,0.0,1.0000496,5.198495,0.0,3.9586272,4.536815,4.1108146,3.4133027,0.0,2.420581,3.8949525,2.3483508,0.0,3.7596486,3.219128,0.0,2.5640173,0.0,3.144395,1.9532771,0.0,0.0,0.0,0.0,2.0367537,0.0,3.365838,3.795783,0.0,4.376442,0.0,4.2035475,0.0,0.0,3.2319343,0.0,3.3682697,3.2528615,4.6741567,1.8023788,0.0,0.0,3.3457854,2.939518
1.0,20,4.0425134,0.0,0.0,0.0,0.0,3.892953,0.0,3.963208,0.0,2.858229,0.0,0.0,0.0,0.0,3.897735,0.0,0.0,0.0,2.8314083,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003801,2.0321486,2.3898485,3.6931229,2.8886015,3.4617405,4.3206286,0.0,0.0,1.9741212,0.0,0.0,2.338847,3.5096748,4.6227436,0.0,2.6839967,2.4109604,0.0,0.0,0.0,3.8047442,0.0,4.426126,0.0,4.1646013,0.0,0.0,0.0,0.0,0.0,2.6396325,3.95374,1.617896,0.0,0.0,3.5741937,0.0,0.0,0.0,0.0,0.55903935,0.0,2.9689136,4.465471,3.6240077,0.0,0.0,4.279246,0.0,0.0,0.0,5.1032195,0.0,0.0,3.6744592,0.0,0.0,2.8149376,0.0,1.0000486,5.198495,0.0,3.9586284,4.5368147,4.1108146,3.4133022,0.0,2.420581,3.8949528,2.348351,0.0,3.7596483,3.2191284,0.0,2.5640163,0.0,3.1443949,1.9532765,0.0,0.0,0.0,0.0,2.036754,0.0,3.365838,3.7957833,0.0,4.376442,0.0,4.203548,0.0,0.0,3.2319348,0.0,3.3682702,3.2528625,4.6741567,1.802379,0.0,0.0,3.345785,2.939518
1.0,20,4.042514,0.0,0.0,0.0,0.0,3.892954,0.0,3.9632084,0.0,2.858228,0.0,0.0,0.0,0.0,3.8977349,0.0,0.0,0.0,2.8314073,0.0,0.0,2.2643814,0.0,0.0,0.0,1.6003809,2.0321503,2.3898475,3.6931229,2.888601,3.4617417,4.320628,0.0,0.0,1.9741215,0.0,0.0,2.3388467,3.509676,4.6227427,0.0,2.6839974,2.410961,0.0,0.0,0.0,3.8047457,0.0,4.426125,0.0,4.1646004,0.0,0.0,0.0,0.0,0.0,2.6396322,3.95374,1.6178963,0.0,0.0,3.574193,0.0,0.0,0.0,0.0,0.5590394,0.0,2.9689126,4.4654703,3.6240077,0.0,0.0,4.2792444,0.0,0.0,0.0,5.103219,0.0,0.0,3.67446,0.0,0.0,2.814937,0.0,1.0000485,5.198495,0.0,3.958628,4.536814,4.110816,3.413303,0.0,2.420582,3.8949528,2.3483539,0.0,3.7596493,3.2191286,0.0,2.564017,0.0,3.1443958,1.9532766,0.0,0.0,0.0,0.0,2.0367548,0.0,3.365838,3.795783,0.0,4.376444,0.0,4.203548,0.0,0.0,3.2319353,0.0,3.3682716,3.2528634,4.674158,1.8023784,0.0,0.0,3.345785,2.939518
1.0,20,4.042513,0.0,0.0,0.0,0.0,3.8929543,0.0,3.9632075,0.0,2.858229,0.0,0.0,0.0,0.0,3.8977356,0.0,0.0,0.0,2.831408,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003808,2.032149,2.3898482,3.6931217,2.8886008,3.4617414,4.3206286,0.0,0.0,1.974121,0.0,0.0,2.338847,3.5096753,4.622743,0.0,2.6839964,2.4109607,0.0,0.0,0.0,3.8047454,0.0,4.426125,0.0,4.164602,0.0,0.0,0.0,0.0,0.0,2.6396327,3.9537394,1.6178964,0.0,0.0,3.5741928,0.0,0.0,0.0,0.0,0.5590391,0.0,2.968913,4.465471,3.6240082,0.0,0.0,4.279246,0.0,0.0,0.0,5.103219,0.0,0.0,3.6744602,0.0,0.0,2.8149366,0.0,1.0000491,5.1984954,0.0,3.958628,4.536815,4.110815,3.4133027,0.0,2.4205816,3.8949528,2.348352,0.0,3.7596486,3.2191281,0.0,2.5640168,0.0,3.1443949,1.9532768,0.0,0.0,0.0,0.0,2.0367537,0.0,3.3658383,3.795783,0.0,4.376443,0.0,4.2035475,0.0,0.0,3.231935,0.0,3.3682702,3.2528627,4.6741567,1.8023791,0.0,0.0,3.3457859,2.939518
1.0,20,4.0425134,0.0,0.0,0.0,0.0,3.8929543,0.0,3.963209,0.0,2.8582292,0.0,0.0,0.0,0.0,3.8977358,0.0,0.0,0.0,2.831408,0.0,0.0,2.264381,0.0,0.0,0.0,1.6003804,2.032149,2.389848,3.6931221,2.8886006,3.4617403,4.3206286,0.0,0.0,1.9741219,0.0,0.0,2.3388464,3.5096755,4.622743,0.0,2.683996,2.4109604,0.0,0.0,0.0,3.8047452,0.0,4.426125,0.0,4.164602,0.0,0.0,0.0,0.0,0.0,2.6396322,3.95374,1.6178961,0.0,0.0,3.5741935,0.0,0.0,0.0,0.0,0.55903935,0.0,2.9689128,4.465471,3.6240072,0.0,0.0,4.2792454,0.0,0.0,0.0,5.1032195,0.0,0.0,3.6744592,0.0,0.0,2.8149369,0.0,1.0000491,5.198495,0.0,3.9586284,4.536815,4.1108146,3.413303,0.0,2.4205809,3.894953,2.3483522,0.0,3.7596483,3.2191281,0.0,2.5640173,0.0,3.1443949,1.9532764,0.0,0.0,0.0,0.0,2.0367548,0.0,3.365838,3.795783,0.0,4.3764424,0.0,4.203548,0.0,0.0,3.2319338,0.0,3.36827,3.2528615,4.6741567,1.8023788,0.0,0.0,3.3457863,2.9395185
1.0,20,4.0425124,0.0,0.0,0.0,0.0,3.892954,0.0,3.9632082,0.0,2.8582287,0.0,0.0,0.0,0.0,3.897736,0.0,0.0,0.0,2.8314092,0.0,0.0,2.26438,0.0,0.0,0.0,1.6003804,2.032149,2.3898487,3.6931226,2.8886013,3.4617405,4.3206286,0.0,0.0,1.974122,0.0,0.0,2.338846,3.5096757,4.6227436,0.0,2.6839962,2.4109597,0.0,0.0,0.0,3.804744,0.0,4.4261255,0.0,4.164601,0.0,0.0,0.0,0.0,0.0,2.6396327,3.9537404,1.6178963,0.0,0.0,3.574193,0.0,0.0,0.0,0.0,0.5590396,0.0,2.9689138,4.465472,3.624008,0.0,0.0,4.2792463,0.0,0.0,0.0,5.1032205,0.0,0.0,3.67446,0.0,0.0,2.814937,0.0,1.0000494,5.198495,0.0,3.958629,4.5368147,4.1108146,3.4133036,0.0,2.4205806,3.894952,2.3483515,0.0,3.7596476,3.2191286,0.0,2.5640166,0.0,3.1443946,1.9532772,0.0,0.0,0.0,0.0,2.0367541,0.0,3.3658376,3.7957826,0.0,4.376442,0.0,4.2035475,0.0,0.0,3.2319343,0.0,3.3682706,3.252863,4.6741557,1.8023785,0.0,0.0,3.3457854,2.9395185
