"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.9,20,1.0,0.20389344,1.0,0.984,0.008368201,1.0,0.979,0.979,0.9855,0.9955,0.043,0.9395,0.9805,0.0585,0.961,0.0585,0.9735,0.943,0.0,0.0265,0.1325,0.927,0.9255,0.0,0.927,0.2555,0.073,0.146,0.146,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1645,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1995,0.7975,0.73,0.9325,0.0675,0.126,0.4725,0.27,0.9375,0.137,0.2025,0.0675,0.2745,0.817,0.057,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0125,0.549,0.183,0.0,0.366,0.346,0.887,0.4575,1.0,0.657,0.0,0.7255,0.502,0.7335,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.005,0.3425,0.8755,0.8755,0.1245,0.5815,0.621,0.0,0.545,0.498,0.672,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.21567623,1.0,0.9875,0.008368201,1.0,0.979,0.979,0.9855,0.9945,0.045,0.9445,0.9805,0.0585,0.961,0.0585,0.9735,0.9505,0.0,0.0265,0.1325,0.927,0.925,0.0,0.927,0.2555,0.073,0.146,0.164,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1505,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.2,0.7975,0.73,0.9325,0.0675,0.1145,0.4725,0.27,0.936,0.1365,0.2025,0.0675,0.2745,0.817,0.0615,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.004,0.549,0.183,0.0,0.366,0.339,0.895,0.4575,1.0,0.6555,0.0,0.7255,0.502,0.7185,0.4985,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0085,0.3295,0.8755,0.8755,0.1245,0.563,0.6225,0.0,0.531,0.498,0.665,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.21465164,1.0,0.987,0.009937239,1.0,0.979,0.979,0.9855,0.9955,0.0415,0.9415,0.9805,0.0585,0.961,0.0585,0.9735,0.9485,0.0,0.0265,0.1325,0.927,0.9265,0.0,0.927,0.2555,0.073,0.146,0.1635,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.16,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.199,0.7975,0.73,0.9325,0.0675,0.1195,0.4725,0.27,0.937,0.137,0.2025,0.0675,0.2745,0.817,0.0725,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.003,0.549,0.183,0.0,0.366,0.335,0.892,0.4575,1.0,0.675,0.0,0.7255,0.502,0.727,0.4975,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0015,0.325,0.8755,0.8755,0.1245,0.5465,0.621,0.0,0.5485,0.4965,0.6535,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.20389344,1.0,0.988,0.008891214,1.0,0.979,0.979,0.9855,0.9975,0.041,0.946,0.9805,0.0585,0.961,0.0585,0.9735,0.9495,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.073,0.146,0.156,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.143,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.194,0.7975,0.73,0.9325,0.0675,0.1085,0.4725,0.27,0.94,0.1375,0.2025,0.0675,0.2745,0.817,0.061,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0085,0.549,0.183,0.0,0.366,0.327,0.9015,0.457,1.0,0.6795,0.0,0.7255,0.502,0.733,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.016,0.323,0.8755,0.8755,0.1245,0.5565,0.617,0.0,0.561,0.4965,0.671,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.20081967,1.0,0.9895,0.008368201,1.0,0.979,0.979,0.987,0.9975,0.042,0.9455,0.9805,0.0585,0.961,0.0585,0.9735,0.9565,0.0,0.0265,0.1325,0.927,0.9255,0.0,0.927,0.2555,0.072,0.146,0.1455,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.162,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.2,0.7975,0.73,0.9325,0.0675,0.1175,0.4725,0.27,0.9405,0.1355,0.2025,0.0675,0.2745,0.817,0.0505,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0,0.549,0.183,0.0,0.366,0.3285,0.893,0.4565,1.0,0.668,0.0,0.7255,0.502,0.718,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.001,0.2895,0.8755,0.8755,0.1245,0.526,0.6145,0.0,0.531,0.498,0.673,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.19569673,1.0,0.987,0.009937239,1.0,0.979,0.979,0.9855,0.9935,0.045,0.9385,0.9805,0.0585,0.961,0.0585,0.9735,0.9525,0.0,0.0265,0.1325,0.927,0.9265,0.0,0.927,0.2555,0.073,0.146,0.1735,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1385,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.201,0.7975,0.73,0.9325,0.0675,0.103,0.4725,0.27,0.9385,0.14,0.2025,0.0675,0.2745,0.817,0.07,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0015,0.549,0.183,0.0,0.366,0.33,0.8975,0.4575,1.0,0.673,0.0,0.7255,0.502,0.754,0.499,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0105,0.2905,0.8755,0.8755,0.1245,0.539,0.6215,0.0,0.554,0.4975,0.6575,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.19467214,1.0,0.9905,0.011506276,1.0,0.979,0.979,0.986,0.996,0.042,0.9495,0.9805,0.0585,0.961,0.0585,0.9735,0.9575,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.073,0.146,0.1465,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.147,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.197,0.7975,0.73,0.9325,0.0675,0.1275,0.4725,0.27,0.939,0.1365,0.2025,0.0675,0.2745,0.817,0.061,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.003,0.549,0.183,0.0,0.3655,0.322,0.903,0.457,1.0,0.6625,0.0,0.7255,0.5025,0.7445,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0015,0.2835,0.8755,0.8755,0.1245,0.54,0.62,0.0,0.582,0.4965,0.6625,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.21362706,1.0,0.991,0.008891214,1.0,0.979,0.979,0.988,0.9955,0.04,0.952,0.9805,0.0585,0.961,0.0585,0.9735,0.957,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.072,0.146,0.159,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.161,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1995,0.7975,0.73,0.9325,0.0675,0.1235,0.4725,0.27,0.9405,0.1355,0.2025,0.0675,0.2745,0.817,0.0325,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.005,0.549,0.183,0.0,0.366,0.3315,0.901,0.456,1.0,0.701,0.0,0.7255,0.503,0.7615,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0025,0.2585,0.8755,0.8755,0.1245,0.55,0.6195,0.0,0.5805,0.4955,0.6865,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.20799181,1.0,0.9925,0.010460251,1.0,0.979,0.979,0.995,0.997,0.0405,0.9565,0.9805,0.0585,0.961,0.0585,0.9735,0.962,0.0,0.0265,0.1325,0.927,0.926,0.0,0.927,0.2555,0.0685,0.146,0.1315,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.139,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1925,0.7975,0.73,0.9325,0.0675,0.1235,0.4725,0.27,0.943,0.137,0.2025,0.0675,0.2745,0.817,0.055,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0025,0.549,0.183,0.0,0.366,0.319,0.9085,0.456,1.0,0.693,0.0,0.7255,0.5045,0.743,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.256,0.8755,0.8755,0.1245,0.5255,0.615,0.0,0.572,0.497,0.665,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.99899596,0.20338115,1.0,0.992,0.012029288,1.0,0.979,0.979,0.998,0.996,0.0405,0.9545,0.9805,0.0585,0.961,0.0585,0.9735,0.959,0.0,0.0265,0.1325,0.927,0.926,0.0,0.927,0.2555,0.0725,0.146,0.152,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1605,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.194,0.7975,0.73,0.9325,0.0675,0.1105,0.4725,0.27,0.941,0.135,0.2025,0.0675,0.2745,0.817,0.0355,0.7255,0.0,0.9085,0.457,0.9085,0.366,0.0005,0.549,0.183,0.0,0.365,0.3175,0.907,0.457,1.0,0.7125,0.0,0.7255,0.5025,0.7675,0.5,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0015,0.253,0.8755,0.8755,0.1245,0.546,0.6145,0.0,0.5865,0.4915,0.684,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.20338115,1.0,0.993,0.009937239,1.0,0.979,0.979,0.9995,0.9975,0.0425,0.9485,0.9805,0.0585,0.961,0.0585,0.9735,0.9565,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.072,0.146,0.1375,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.1505,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.195,0.7975,0.73,0.9325,0.0675,0.1245,0.4725,0.27,0.942,0.1355,0.2025,0.0675,0.2745,0.817,0.023,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0055,0.549,0.183,0.0,0.3655,0.3065,0.908,0.4575,1.0,0.728,0.0,0.7255,0.507,0.745,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0015,0.2545,0.8755,0.8755,0.1245,0.5255,0.6195,0.0,0.6055,0.494,0.673,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.99899596,0.20389344,1.0,0.9925,0.009937239,1.0,0.9795,0.979,1.0,0.998,0.04,0.9555,0.9805,0.0585,0.961,0.0585,0.9735,0.9595,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0705,0.146,0.151,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.137,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.199,0.7975,0.73,0.9325,0.0675,0.1075,0.4725,0.27,0.94,0.1375,0.2025,0.0675,0.2745,0.817,0.039,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0,0.549,0.183,0.0,0.366,0.324,0.9075,0.4565,1.0,0.7235,0.0,0.7255,0.5045,0.7705,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0015,0.245,0.8755,0.8755,0.1245,0.5235,0.6175,0.0,0.607,0.4945,0.6735,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.99899596,0.20594262,1.0,0.9935,0.009937239,1.0,0.979,0.979,1.0,0.9965,0.0345,0.953,0.9805,0.0585,0.961,0.0585,0.9735,0.966,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.07,0.146,0.1315,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1445,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1955,0.7975,0.73,0.9325,0.0675,0.119,0.4725,0.27,0.94,0.135,0.2025,0.0675,0.2745,0.817,0.028,0.7255,0.0,0.9085,0.457,0.9085,0.366,0.003,0.549,0.183,0.0,0.366,0.311,0.9075,0.4555,1.0,0.738,0.0,0.7255,0.5085,0.773,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.001,0.246,0.8755,0.8755,0.1245,0.5135,0.6135,0.0,0.605,0.491,0.6865,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.20286885,1.0,0.993,0.0078451885,1.0,0.979,0.979,1.0,0.9955,0.0435,0.9535,0.9805,0.0585,0.961,0.0585,0.9735,0.965,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0685,0.146,0.1325,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.142,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1915,0.7975,0.73,0.9325,0.0675,0.1065,0.4725,0.269,0.9385,0.135,0.2025,0.0675,0.2745,0.817,0.026,0.7255,0.0,0.9085,0.457,0.9085,0.366,0.003,0.549,0.183,0.0,0.365,0.2965,0.9085,0.456,1.0,0.752,0.0,0.7255,0.513,0.7625,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.002,0.2375,0.8755,0.8755,0.1245,0.489,0.612,0.0,0.5925,0.491,0.672,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.20952868,1.0,0.9935,0.0078451885,1.0,0.979,0.979,1.0,0.9985,0.037,0.9595,0.9805,0.0585,0.961,0.0585,0.9735,0.966,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.058,0.146,0.13,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.1365,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.196,0.7975,0.73,0.9325,0.0675,0.085,0.4725,0.27,0.943,0.135,0.2025,0.0675,0.2745,0.817,0.02,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.001,0.549,0.183,0.0,0.366,0.325,0.9085,0.456,1.0,0.745,0.0,0.7255,0.5115,0.7995,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.002,0.22,0.8755,0.8755,0.1245,0.505,0.5945,0.0,0.5925,0.4905,0.6965,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.21209016,1.0,0.9935,0.009414226,1.0,0.979,0.979,1.0,0.9975,0.0385,0.959,0.9805,0.0585,0.961,0.0585,0.9735,0.966,0.0,0.0265,0.1325,0.927,0.925,0.0,0.927,0.2555,0.054,0.146,0.1355,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.141,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.186,0.7975,0.73,0.9325,0.0675,0.0975,0.4725,0.27,0.941,0.135,0.2025,0.0675,0.2745,0.817,0.014,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0,0.549,0.183,0.0,0.3635,0.299,0.9085,0.4575,1.0,0.763,0.0,0.7255,0.5025,0.802,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.2135,0.8755,0.8755,0.1245,0.5235,0.609,0.0,0.5845,0.492,0.68,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,0.999498,0.21567623,1.0,0.9935,0.011506276,1.0,0.979,0.979,1.0,0.9975,0.036,0.957,0.9805,0.0585,0.961,0.0585,0.9735,0.97,0.0,0.0265,0.1325,0.927,0.9265,0.0,0.927,0.2555,0.0515,0.146,0.141,0.0495,0.802,0.8515,0.9505,0.1965,0.802,0.145,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.197,0.7975,0.73,0.9325,0.0675,0.0895,0.4725,0.2695,0.9385,0.136,0.2025,0.0675,0.2745,0.817,0.028,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.0005,0.549,0.183,0.0,0.3655,0.3085,0.9085,0.456,1.0,0.757,0.0,0.7255,0.51,0.7885,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.2345,0.8755,0.8755,0.1245,0.4975,0.6155,0.0,0.5995,0.4835,0.6805,0.249,0.1245,1.0,0.6265,0.3735
1.9,20,1.0,0.21772541,1.0,0.9945,0.010983263,1.0,0.979,0.979,1.0,0.999,0.038,0.9605,0.9805,0.0585,0.961,0.0585,0.9735,0.969,0.0,0.0265,0.1325,0.927,0.927,0.0,0.927,0.2555,0.0625,0.146,0.1515,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.1395,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.1775,0.7975,0.73,0.9325,0.0675,0.1105,0.4725,0.269,0.941,0.1355,0.2025,0.0675,0.2745,0.817,0.0295,0.7255,0.0,0.9085,0.4535,0.9085,0.366,0.0005,0.549,0.183,0.0,0.3655,0.297,0.9085,0.456,1.0,0.7515,0.0,0.7255,0.504,0.7975,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0005,0.23,0.8755,0.8755,0.1245,0.5065,0.596,0.0,0.606,0.4885,0.686,0.249,0.1245,1.0,0.6265,0.3735
1.0,10,1.0,0.17674181,0.992,0.978,0.0062761507,1.0,0.979,0.972,0.9855,0.971,0.0575,0.922,0.9805,0.0585,0.961,0.0585,0.97,0.9205,0.0385,0.0265,0.1325,0.8175,0.8905,0.034,0.854,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.235,0.901,0.198,0.9505,0.0495,0.099,0.853,0.2025,0.926,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3245,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1925,0.0,0.366,0.366,0.817,0.4575,0.932,0.766,0.0915,0.7255,0.502,0.8755,0.253,0.2495,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.13,0.8755,0.682,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4365,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17520492,0.992,0.978,0.0041841003,1.0,0.979,0.971,0.9855,0.971,0.058,0.922,0.981,0.0585,0.961,0.0585,0.9695,0.9205,0.042,0.0265,0.1325,0.8175,0.8905,0.035,0.854,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.23,0.901,0.198,0.9505,0.0495,0.099,0.8525,0.2025,0.9195,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3275,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1905,0.0,0.366,0.366,0.817,0.4575,0.944,0.7735,0.0915,0.7255,0.502,0.8755,0.2535,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1285,0.8755,0.696,0.1245,0.374,0.6225,0.0,0.502,0.498,0.6265,0.4135,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17264344,0.992,0.978,0.0031380753,1.0,0.979,0.971,0.9855,0.971,0.057,0.922,0.9815,0.0585,0.961,0.0585,0.9725,0.9205,0.0405,0.0265,0.1325,0.8175,0.8905,0.0335,0.855,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2225,0.901,0.198,0.9505,0.0495,0.099,0.857,0.2025,0.9295,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.328,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.186,0.0,0.366,0.366,0.817,0.4575,0.9505,0.788,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.129,0.8755,0.7125,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.419,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.18135247,0.992,0.978,0.0041841003,1.0,0.979,0.9735,0.9855,0.971,0.058,0.922,0.9815,0.0585,0.961,0.0585,0.9715,0.9205,0.036,0.0265,0.1325,0.8175,0.8905,0.0335,0.854,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.22,0.901,0.198,0.9505,0.0495,0.099,0.858,0.2025,0.932,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3215,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.187,0.0,0.366,0.366,0.817,0.4575,0.9455,0.789,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1265,0.8755,0.703,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.417,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.1762295,0.992,0.978,0.003661088,1.0,0.979,0.976,0.9855,0.971,0.0565,0.922,0.9815,0.0585,0.961,0.0585,0.9715,0.9205,0.0375,0.0265,0.1325,0.8175,0.8905,0.0295,0.8545,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.212,0.901,0.198,0.9505,0.0495,0.099,0.859,0.2025,0.9455,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.317,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.189,0.0,0.366,0.366,0.817,0.4575,0.9565,0.7955,0.0915,0.7255,0.502,0.8755,0.2535,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.128,0.8755,0.695,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4195,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17674181,0.992,0.978,0.0031380753,1.0,0.979,0.9715,0.9855,0.971,0.058,0.922,0.9825,0.0585,0.961,0.0585,0.9735,0.9205,0.0375,0.0265,0.1325,0.8175,0.8905,0.033,0.855,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2195,0.901,0.198,0.9505,0.0495,0.099,0.862,0.2025,0.9495,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3155,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1875,0.0,0.366,0.366,0.817,0.4575,0.945,0.797,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.127,0.8755,0.702,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.408,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17161885,0.992,0.978,0.004707113,1.0,0.979,0.9745,0.9855,0.971,0.0565,0.922,0.982,0.0585,0.961,0.0585,0.972,0.9205,0.036,0.0265,0.1325,0.8175,0.8905,0.0305,0.856,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.205,0.901,0.198,0.9505,0.0495,0.099,0.859,0.2025,0.9525,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3215,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1855,0.0,0.366,0.366,0.817,0.4575,0.96,0.8005,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.128,0.8755,0.699,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4065,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.1567623,0.992,0.978,0.007322176,1.0,0.979,0.9735,0.9855,0.971,0.057,0.922,0.982,0.0585,0.961,0.0585,0.9725,0.9205,0.0305,0.0265,0.1325,0.8175,0.8905,0.0295,0.8565,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2065,0.901,0.198,0.9505,0.0495,0.099,0.859,0.2025,0.9435,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.314,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1885,0.0,0.366,0.366,0.817,0.4575,0.959,0.809,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1265,0.8755,0.7165,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3995,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.16547132,0.992,0.978,0.0062761507,1.0,0.979,0.9735,0.9855,0.971,0.057,0.922,0.9835,0.0585,0.961,0.0585,0.9715,0.9205,0.037,0.0265,0.1325,0.8175,0.891,0.0295,0.856,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.213,0.901,0.198,0.9505,0.0495,0.099,0.8605,0.2025,0.955,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3185,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1895,0.0,0.366,0.366,0.817,0.4575,0.9505,0.808,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1255,0.8755,0.718,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.406,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17161885,0.992,0.978,0.0052301255,1.0,0.979,0.973,0.9855,0.971,0.0565,0.922,0.983,0.0585,0.961,0.0585,0.973,0.9205,0.0355,0.0265,0.1325,0.8175,0.8905,0.03,0.8555,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.208,0.901,0.198,0.9505,0.0495,0.099,0.8625,0.2025,0.954,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.3195,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1875,0.0,0.366,0.366,0.817,0.4575,0.955,0.8105,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1275,0.8755,0.7025,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.4125,0.1245,1.0,0.6265,0.6225
1.0,10,1.0,0.17264344,0.992,0.978,0.0041841003,1.0,0.979,0.972,0.9855,0.971,0.056,0.922,0.987,0.0585,0.961,0.0585,0.9735,0.9205,0.0315,0.0265,0.1325,0.8175,0.8905,0.0265,0.8565,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.205,0.901,0.198,0.9505,0.0495,0.099,0.863,0.2025,0.9645,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.27,0.311,0.0675,0.2745,0.634,0.183,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.183,0.549,0.1865,0.0,0.366,0.365,0.817,0.4575,0.958,0.8115,0.0915,0.7255,0.502,0.8755,0.253,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1255,0.8755,0.7195,0.1245,0.3735,0.6225,0.0,0.502,0.498,0.6265,0.3895,0.1245,1.0,0.6265,0.6225
